date,symbol,source,summary,base_url,url
2022-10-14,AAPL,SeekingAlpha,"Apple has asked suppliers to ramp up production of iPhone 14 this year, according to finviz.com. Apple has a flat production of iphones this year compared to last year, as per Finviz's report.    iReporter:  Apple is about to boost the asp of iphone 14 phones by 15 to at least 1000, according to influential analyst mingchi kuo. It's unlikely to happen, however, as it's not possible to increase the number of iPhones by more than 1000. Mingchi kuo predicts that demand will shift more towards the pro version with the higher prices. Apple has increased the price of the asp by 10% since the beginning of the year, according to apple.com's data.   iReport.com:",https://seekingalpha.com,https://seekingalpha.com/article/4534586-apple-poised-to-disappoint
2022-10-15,AAPL,Finnhub,"Apple targets September 7 for iphone 14 launch in flurry of devices, as Reuters reports. Apple is going to launch the new iPhone on September 7th. The launch will be followed by further company coverage on the news site bloomberg.com and Reuters. ",https://finnhub.io,https://finnhub.io/api/news?id=c127cea7e355e0eb4ab73b62025c07a46b4dd9f4a235584ba3dd47efd4a2b659
2022-10-16,AAPL,Finnhub,"Apple targets September 7 for iphone 14 launch in flurry of devices, as reported by bloomberg news. Apple is planning to launch the new iPhone on September 7th. Apple will launch the iPhone 14 on September 13th, as announced by the company. ",https://finnhub.io,https://finnhub.io/api/news?id=e3cbb7b3d6f5254a5d97668605d71ff852d61d2d7f1ba2921b3554b4efade886
2022-10-17,AAPL,MarketWatch,Credit Suisse raised their rating on Apple to outperform from neutral. Cross 201 price target assumes the shares can rise 16% from recent levels and credit suisse raised the rating on the stock to outperforming from neutral and they expect the shares to rise to $201.,https://www.marketwatch.com,https://www.marketwatch.com/story/why-apple-is-among-this-analysts-top-picks-11660749700
2022-10-18,AAPL,SeekingAlpha,Apple is the most prominent company of all apple. It's the first thing on the list of things to eat. It starts with the first one. It is apple. 1. It comes from the top of the list. It has a variety of different types.,https://seekingalpha.com,https://seekingalpha.com/article/4535156-another-top-approaches-technical-analysis
2022-10-19,AAPL,MarketWatch,Credit Suisse analyst Shannon Cross raised the firms rating on apple ticker aapl to outperform from neutral. The stock has fallen 0.1 in early trading on wedneday.    -      iReport.com: ,https://www.marketwatch.com,https://www.marketwatch.com/articles/apple-stock-price-analyst-upgrade-51660737174
2022-10-20,AAPL,Finnhub,credit suisse raises apple inc's rating from neutral to buy and recommends it to Apple Inc. as a company to buy by credit suisse. It's published 20220817 021004 et aapl and is available on Apple's website. ,https://finnhub.io,https://finnhub.io/api/news?id=8e409bc867f9f1b6eddfc45a108f0e46db7b709255fba40c0a2286e8fefa2f3f
2022-10-21,AAPL,SeekingAlpha,"There is a tax rate increase of about 0.8 on heavy buyback users like apple aapl google goog and oracle orcl, the company formerly known as facebook meta and oracles orcl. It is equivalent to a tax hike of about $0.",https://seekingalpha.com,https://seekingalpha.com/article/4535012-how-will-inflation-reduction-act-impact-market
2022-10-22,AAPL,SeekingAlpha,Apple is in dgrw while it is not currently in vig. as one example apple inc. aapl is in Dgrw and it's not in vig at the moment. Apple Inc. is in a state of disrepair at the present time.,https://seekingalpha.com,https://seekingalpha.com/article/4535335-dgrw-dividend-growth-with-monthly-payouts-but-watch-those-fees
2022-10-23,AAPL,SeekingAlpha,"Apple has a strong high share in several tech subsectors. Its brand and ecosystem advantages suggest that its lead can be maintained. Apple has a good chance of maintaining its lead in the tech sector, according to the analysts.    iReport.com: ",https://seekingalpha.com,https://seekingalpha.com/article/4535490-apple-michael-burry-was-wise-to-close-the-short
2022-10-24,AAPL,SeekingAlpha,"The new apple products could reach stores on September 16th, according to bloomberg and wedbush securities. The investment firm Wedbush securities reports that apple is seeing a slight improvement in its supply chain and is optimistic about the future of its products.     watch models and perhaps new macs and ipads as well. The event is likely to see the unveiling of three apple watch models as well as a new mac and ipad models.   iPad and a new watch as well, according to reports. ",https://seekingalpha.com,https://seekingalpha.com/article/4535431-wall-street-breakfast-iphone-14
2022-10-25,AAPL,MarketWatch,"Apple is expected to unveil its latest line of iphones and smartwatches on September 7th, according to a new report from Apple Inc.'s official website.    iReporter reports that Apple Inc. will unveil its new line of iPhones and Smartw",https://www.marketwatch.com,https://www.marketwatch.com/story/apple-plans-to-unveil-iphone-14-at-sept-7-event-report-11660779707
2022-10-26,AAPL,SeekingAlpha,"Apple is one of the best-known consumer products. Apple Inc. has a relationship with Apple. Inc. is a company that manufactures Apple products. It is a division of Apple Inc., a company based in Cupertino, California. It's a privately owned company.",https://seekingalpha.com,https://seekingalpha.com/article/4535462-stocks-to-buy-and-hold-forever
2022-10-27,AAPL,Finnhub,Apple Wallet app on iphone 13 pro allows you to apply a credit card to the wallet app. The study was published in 20220819 074721 et aapl. power 2022 u.s. credit card satisfaction study.    Family sharing group through apple card family on iphone 13 pro is a group of people who share information about each other's family through iPcs.   iPc 13 Pro is a smartphone with a screen resolution of 13 megapixels.  Family sharing group through apple card family on iphone 13 pro is a group of people who share information about each other's family through iPcs.   iPc 13 Pro is a smartphone with a screen resolution of 13 megapixels. ,https://finnhub.io,https://finnhub.io/api/news?id=de4a67b2832696f48b0ff838ebf525a5334dacfe1df6f90d913a05fa03afc25c
2022-10-28,AAPL,Finnhub,"The board of directors of apple approved the apple inc. executive cash incentive plan on August 17, 2022. Eligible participants may be granted cash incentive awards based on the achievement of performance goals over performance periods established by the committee, and each person can receive an award.",https://finnhub.io,https://finnhub.io/api/news?id=71e74c9f3fffb4b3f0f03fa32e08ebf1b762e097f4ee6b251bac4e1eb849a00d
2022-10-29,AAPL,SeekingAlpha,"nusi is based on the Nasdaq 100 index and is made up of giants like Apple Inc. aapl, microsoft corp msft and amazon.com inc. amzn is a small cap company. nusi has a market capitalization of $",https://seekingalpha.com,https://seekingalpha.com/article/4535789-ryld-vs-nusi-battle-of-the-high-yielders
2022-10-30,AAPL,SeekingAlpha,"The production ramp for n3 coincides with the android launch cycle, so Apple is not able to meet the deadline for n 3 production as it is not in production at the same time as n3 production for n2.    i.e. during the Android launch In 2022 macbook pros may pack new m2 pro and m2 max chipsets made with the latest 3nm manufacturing process, according to a new report. Apple insider jumps to some unfounded conclusions based on the commercial times report, but he's wrong.  Apple could be the first customer to get its hands on the chips, according to the commercial times. The chips are being sold by a company called ""Amphenol USA"". The chip is being sold in a variety of sizes and in different colors.  Apple may be able to tie up n3 production next year with apple silicon for mac, but tsmc has already indicated that it will provide adequate production of n3 for all its customers, so Apple may not have to rely on tsmC.  The first product may be the m2 pro processor. Next year will include the new iphonespecific a17 processor, according to the report. The release date for the new processor is not yet known, but it will probably be next year.  Apple will be the first customer for n3, according to reports from commercial times. n3 will be available in the next few months.   iReport.com will let you know more about it. iReport is a news service that reports that apple would be the A series of socs would be the logical place to start production on n3. This is typically the way apple has migrated to a new production node and it's the way they do it with their new production nodes as well. It's the same way Apple did with n Apple often gets a lot of data when dealing with a new technology. N3 is new technology, so it's not surprising to get data from this kind of technology. It's not unusual for Apple to get such data from n3 technology, either. ",https://seekingalpha.com,https://seekingalpha.com/article/4535751-apple-first-to-use-tsmcs-3-nm-process
